Objects
100
,,Global Angle drone1:drone1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
12454,0,-0.008629,0.017728,-0.542845,-392.145905,548.527466,65.343628
12455,0,-0.008558,0.017895,-0.542855,-392.146637,548.529968,65.345016
12456,0,-0.008704,0.018253,-0.542873,-392.150909,548.531006,65.344261
12457,0,-0.008152,0.017772,-0.542868,-392.150208,548.530212,65.344269
12458,0,-0.007693,0.017875,-0.543106,-392.152863,548.526611,65.339943
12459,0,-0.009996,0.018090,-0.542929,-392.153870,548.516846,65.350906
12460,0,-0.008572,0.017711,-0.542827,-392.151306,548.520447,65.345589
12461,0,-0.007866,0.017515,-0.542821,-392.147156,548.524475,65.350845
12462,0,-0.008829,0.017761,-0.542891,-392.158173,548.515076,65.348228
12463,0,-0.008691,0.017965,-0.542996,-392.152557,548.516052,65.339142
12464,0,-0.007919,0.017649,-0.542881,-392.147278,548.519287,65.352959
12465,0,-0.008353,0.017836,-0.542796,-392.146667,548.516724,65.346359
12466,0,-0.007931,0.017331,-0.542808,-392.145355,548.518738,65.344986
12467,0,-0.008608,0.017800,-0.543038,-392.147766,548.517761,65.341904
12468,0,-0.009148,0.018279,-0.542946,-392.139832,548.519775,65.351807
12469,0,-0.008280,0.017646,-0.542756,-392.145844,548.525513,65.341385
12470,0,-0.008125,0.017805,-0.542802,-392.146454,548.520813,65.354843
12471,0,-0.008512,0.017754,-0.543024,-392.151367,548.520386,65.347687
12472,0,-0.009003,0.017986,-0.542652,-392.151367,548.513367,65.342316
12473,0,-0.008436,0.017842,-0.542911,-392.150330,548.522217,65.349113
12474,0,-0.008736,0.017735,-0.542533,-392.148346,548.522095,65.354401
12475,0,-0.007957,0.017527,-0.542759,-392.145569,548.529236,65.363007
12476,0,-0.009259,0.017979,-0.542705,-392.151245,548.525085,65.354225
12477,0,-0.007584,0.017865,-0.542855,-392.153809,548.538208,65.348244
12478,0,-0.008191,0.017954,-0.542870,-392.152222,548.524353,65.348175
12479,0,-0.008576,0.017789,-0.542833,-392.147217,548.519165,65.360817
12480,0,-0.008471,0.017736,-0.542792,-392.144745,548.513794,65.362167
12481,0,-0.008546,0.017928,-0.542765,-392.154114,548.516113,65.343109
12482,0,-0.008704,0.017798,-0.542668,-392.148407,548.510803,65.347412
12483,0,-0.009139,0.018015,-0.542880,-392.142914,548.515198,65.356178
12484,0,-0.008267,0.017862,-0.542688,-392.159393,548.526733,65.345398
12485,0,-0.008650,0.017743,-0.542938,-392.152466,548.521240,65.350197
12486,0,-0.008490,0.017969,-0.542871,-392.139832,548.526978,65.359077
12487,0,-0.008091,0.017923,-0.542895,-392.152344,548.535522,65.356758
12488,0,-0.008472,0.017752,-0.542881,-392.149658,548.525940,65.351746
12489,0,-0.008304,0.017785,-0.543003,-392.155609,548.524048,65.352783
12490,0,-0.008070,0.017774,-0.542956,-392.147522,548.534119,65.362648
12491,0,-0.007982,0.017535,-0.543015,-392.155182,548.527893,65.363335
12492,0,-0.008588,0.017808,-0.542877,-392.153107,548.527283,65.360222
12493,0,-0.008125,0.017828,-0.542896,-392.155975,548.530029,65.354813
12494,0,-0.008736,0.017884,-0.542879,-392.145081,548.531616,65.374512
12495,0,-0.008545,0.017982,-0.542895,-392.145569,548.528625,65.358109
12496,0,-0.008339,0.017783,-0.542943,-392.144775,548.531982,65.367050
12497,0,-0.007995,0.017616,-0.542929,-392.155884,548.526672,65.355560
12498,0,-0.009119,0.018034,-0.542759,-392.151215,548.525635,65.356613
12499,0,-0.007791,0.017841,-0.542765,-392.144104,548.537659,65.367592
12500,0,-0.008371,0.017896,-0.542984,-392.151917,548.527283,65.362953
12501,0,-0.008822,0.018091,-0.542887,-392.155273,548.535156,65.351204
12502,0,-0.008151,0.018034,-0.543010,-392.158630,548.532349,65.355721
12503,0,-0.008174,0.017816,-0.542791,-392.152802,548.537659,65.357361
12504,0,-0.008399,0.017921,-0.542890,-392.152161,548.536133,65.354836
12505,0,-0.008433,0.017851,-0.542933,-392.158142,548.528931,65.352654
12506,0,-0.008809,0.018007,-0.542879,-392.140656,548.532898,65.360466
12507,0,-0.008624,0.017777,-0.542905,-392.166290,548.528442,65.351448
12508,0,-0.008298,0.017873,-0.542876,-392.150757,548.532532,65.360764
12509,0,-0.009053,0.018136,-0.542905,-392.157257,548.534973,65.353966
12510,0,-0.008461,0.018047,-0.542870,-392.164612,548.528503,65.349724
12511,0,-0.009320,0.018048,-0.542780,-392.155273,548.528625,65.358047
12512,0,-0.008948,0.018169,-0.543018,-392.151215,548.525452,65.358315
12513,0,-0.008062,0.017672,-0.542999,-392.147217,548.527039,65.351669
12514,0,-0.008150,0.017966,-0.543084,-392.155548,548.528442,65.351456
12515,0,-0.008131,0.017665,-0.543043,-392.145721,548.529602,65.361420
12516,0,-0.008102,0.017947,-0.543083,-392.153198,548.531006,65.349884
12517,0,-0.008983,0.018130,-0.542671,-392.147430,548.530884,65.350838
12518,0,-0.008878,0.017921,-0.542784,-392.158325,548.523376,65.352875
12519,0,-0.008593,0.018044,-0.542896,-392.146576,548.530640,65.345886
12520,0,-0.008720,0.017620,-0.542779,-392.146271,548.530640,65.361015
12521,0,-0.008995,0.017969,-0.543025,-392.156342,548.529480,65.352638
12522,0,-0.008480,0.017354,-0.542790,-392.148560,548.528137,65.357567
12523,0,-0.008172,0.017917,-0.542974,-392.146423,548.533081,65.364555
12524,0,-0.008430,0.017938,-0.542716,-392.145050,548.535034,65.366936
12525,0,-0.008800,0.018232,-0.542892,-392.156250,548.534363,65.341179
12526,0,-0.008663,0.017966,-0.542897,-392.143860,548.523804,65.365868
12527,0,-0.008443,0.017458,-0.542786,-392.145050,548.533875,65.361855
12528,0,-0.008320,0.018032,-0.542756,-392.157196,548.533752,65.351097
12529,0,-0.008540,0.017958,-0.542892,-392.136322,548.527466,65.361588
12530,0,-0.008393,0.017938,-0.542677,-392.151550,548.529297,65.340065
12531,0,-0.008871,0.018176,-0.542749,-392.141052,548.520935,65.354546
12532,0,-0.009199,0.017898,-0.542692,-392.131348,548.521240,65.358833
12533,0,-0.007770,0.017681,-0.542897,-392.148041,548.534119,65.345985
12534,0,-0.007535,0.017849,-0.542941,-392.141418,548.534363,65.356583
12535,0,-0.008693,0.017877,-0.542679,-392.137115,548.528564,65.357491
12536,0,-0.008156,0.017902,-0.542862,-392.143402,548.537415,65.347511
12537,0,-0.008319,0.017813,-0.542775,-392.136108,548.528564,65.359589
12538,0,-0.008168,0.017978,-0.543036,-392.136444,548.532593,65.353386
12539,0,-0.008471,0.017751,-0.542810,-392.143768,548.528687,65.344673
12540,0,-0.008154,0.017754,-0.542969,-392.140137,548.537903,65.362114
12541,0,-0.008719,0.017588,-0.542859,-392.137268,548.534485,65.352760
12542,0,-0.008162,0.017648,-0.542965,-392.142487,548.542236,65.355164
12543,0,-0.009034,0.017974,-0.542702,-392.129486,548.535950,65.356224
12544,0,-0.008795,0.017905,-0.542874,-392.143036,548.534912,65.349113
12545,0,-0.007492,0.017408,-0.542878,-392.130188,548.545654,65.358734
12546,0,-0.008084,0.017697,-0.542979,-392.141174,548.538879,65.356430
12547,0,-0.008641,0.017846,-0.542867,-392.138824,548.531982,65.358276
12548,0,-0.007811,0.017859,-0.543030,-392.133057,548.542480,65.355400
12549,0,-0.008445,0.017760,-0.542972,-392.134155,548.536560,65.358322
12550,0,-0.009767,0.017979,-0.542799,-392.136841,548.534180,65.355873
12551,0,-0.008995,0.018135,-0.543100,-392.142609,548.534973,65.357231
12552,0,-0.008335,0.017845,-0.542877,-392.147552,548.537598,65.351784
12553,0,-0.008846,0.017878,-0.543027,-392.151337,548.529907,65.355255
12554,0,-0.008260,0.017745,-0.542983,-392.142120,548.539062,65.366463
12555,0,-0.008008,0.017961,-0.543076,-392.160126,548.538940,65.362457
12556,0,-0.008440,0.017873,-0.543021,-392.159271,548.537720,65.368935
12557,0,-0.008304,0.017856,-0.542792,-392.163269,548.541809,65.372681
12558,0,-0.008514,0.017752,-0.543011,-392.173035,548.532349,65.370605
12559,0,-0.009230,0.018049,-0.542808,-392.164551,548.534058,65.377251
12560,0,-0.008606,0.017900,-0.542896,-392.161041,548.531677,65.370728
12561,0,-0.008087,0.017945,-0.543000,-392.148895,548.547668,65.375824
12562,0,-0.008566,0.018156,-0.542920,-392.161438,548.537292,65.365883
12563,0,-0.008963,0.018225,-0.543090,-392.161530,548.525146,65.364677
12564,0,-0.007718,0.017682,-0.542791,-392.159241,548.538635,65.364258
12565,0,-0.008379,0.017957,-0.542930,-392.158020,548.534119,65.360802
12566,0,-0.009018,0.018155,-0.542872,-392.162811,548.524719,65.359711
12567,0,-0.008635,0.017997,-0.542915,-392.163483,548.533020,65.358009
12568,0,-0.008354,0.017651,-0.542951,-392.158783,548.534180,65.363869
12569,0,-0.008935,0.017827,-0.542891,-392.156403,548.528442,65.360214
12570,0,-0.008619,0.017979,-0.542881,-392.148834,548.532227,65.363945
12571,0,-0.008356,0.017848,-0.542876,-392.156921,548.534790,65.358208
12572,0,-0.008656,0.017814,-0.542861,-392.160400,548.531738,65.360229
12573,0,-0.008449,0.017956,-0.543075,-392.155212,548.531982,65.356369
12574,0,-0.008558,0.018115,-0.542867,-392.142181,548.533997,65.366653
12575,0,-0.008327,0.017817,-0.543023,-392.155334,548.530640,65.361443
12576,0,-0.009596,0.018499,-0.542944,-392.156311,548.531067,65.360542
12577,0,-0.008885,0.017716,-0.542767,-392.158051,548.532959,65.359955
12578,0,-0.008988,0.018196,-0.542958,-392.155334,548.532104,65.362106
12579,0,-0.007765,0.017798,-0.543124,-392.152496,548.537415,65.361816
12580,0,-0.008633,0.017973,-0.542892,-392.156158,548.531555,65.356094
12581,0,-0.008436,0.017745,-0.542603,-392.155701,548.538818,65.361908
12582,0,-0.008110,0.017871,-0.542873,-392.148651,548.535767,65.367653
12583,0,-0.008761,0.018163,-0.543124,-392.152679,548.528137,65.355972
12584,0,-0.008117,0.017826,-0.542877,-392.155396,548.531860,65.355103
12585,0,-0.008809,0.017853,-0.542829,-392.144928,548.525757,65.366249
12586,0,-0.007963,0.017657,-0.542868,-392.146790,548.536926,65.364090
12587,0,-0.008046,0.017811,-0.542877,-392.148987,548.538025,65.354713
12588,0,-0.009088,0.017999,-0.543005,-392.156342,548.527832,65.346878
12589,0,-0.007967,0.017421,-0.542813,-392.155548,548.534424,65.354881
12590,0,-0.008539,0.017758,-0.542979,-392.152832,548.527161,65.348869
12591,0,-0.008059,0.018075,-0.542979,-392.148102,548.532654,65.358223
12592,0,-0.008451,0.017633,-0.542709,-392.147217,548.531311,65.356239
12593,0,-0.007667,0.017802,-0.543003,-392.152313,548.530518,65.340126
12594,0,-0.007906,0.017724,-0.543131,-392.151337,548.526978,65.353462
12595,0,-0.007672,0.017791,-0.542994,-392.148315,548.536743,65.355179
12596,0,-0.008380,0.017744,-0.542851,-392.141266,548.535217,65.355286
12597,0,-0.008634,0.017926,-0.542833,-392.152039,548.535156,65.352127
12598,0,-0.007869,0.017706,-0.542821,-392.149139,548.541077,65.355522
12599,0,-0.008183,0.017578,-0.542876,-392.149628,548.530273,65.352722
12600,0,-0.007641,0.017818,-0.543063,-392.144043,548.542664,65.352112
12601,0,-0.008525,0.017641,-0.542818,-392.144196,548.530212,65.343452
12602,0,-0.008687,0.018058,-0.543096,-392.144440,548.533447,65.349640
12603,0,-0.009080,0.017873,-0.542861,-392.151031,548.529846,65.352295
12604,0,-0.008019,0.017841,-0.543088,-392.150391,548.532837,65.346138
12605,0,-0.008563,0.017910,-0.543029,-392.147522,548.535217,65.351677
12606,0,-0.007358,0.017827,-0.543122,-392.153320,548.540100,65.346565
12607,0,-0.008781,0.017850,-0.542717,-392.144287,548.539856,65.371727
12608,0,-0.008144,0.017599,-0.542825,-392.152985,548.538635,65.345131
12609,0,-0.008531,0.017982,-0.543091,-392.145172,548.533691,65.356819
12610,0,-0.008668,0.017978,-0.542997,-392.155701,548.530029,65.362457
12611,0,-0.009037,0.017826,-0.542867,-392.150513,548.531860,65.341667
12612,0,-0.008478,0.017869,-0.542885,-392.162720,548.539001,65.359650
12613,0,-0.008657,0.018172,-0.542818,-392.154053,548.540466,65.352722
12614,0,-0.009388,0.018183,-0.542897,-392.160278,548.533875,65.351608
12615,0,-0.008920,0.017935,-0.542844,-392.152527,548.536499,65.346077
12616,0,-0.009250,0.017974,-0.542825,-392.158020,548.532776,65.347771
12617,0,-0.008808,0.018129,-0.542999,-392.158600,548.538940,65.338737
12618,0,-0.008444,0.018156,-0.542970,-392.152496,548.533997,65.356476
12619,0,-0.008599,0.017906,-0.542805,-392.153839,548.542664,65.356209
12620,0,-0.007800,0.017780,-0.542999,-392.156738,548.541687,65.346390
12621,0,-0.009248,0.018278,-0.543063,-392.148834,548.529907,65.364357
12622,0,-0.008829,0.018302,-0.542972,-392.155121,548.544617,65.344902
12623,0,-0.008960,0.018008,-0.542975,-392.160126,548.535034,65.340034
12624,0,-0.008626,0.018234,-0.543107,-392.155273,548.533569,65.346962
12625,0,-0.008499,0.017998,-0.542972,-392.158020,548.539062,65.339287
12626,0,-0.008599,0.017797,-0.542844,-392.154022,548.540405,65.346039
12627,0,-0.007568,0.017679,-0.543004,-392.151611,548.543213,65.351608
12628,0,-0.009039,0.017939,-0.543022,-392.151520,548.530701,65.347366
12629,0,-0.008549,0.017858,-0.542904,-392.157898,548.542786,65.359482
12630,0,-0.008328,0.018015,-0.543049,-392.153168,548.534119,65.340149
12631,0,-0.008731,0.017860,-0.542893,-392.145844,548.541992,65.354630
12632,0,-0.007948,0.018056,-0.542965,-392.147034,548.536011,65.339775
12633,0,-0.008388,0.018018,-0.542843,-392.142700,548.534790,65.344543
12634,0,-0.008689,0.018064,-0.543090,-392.150482,548.539551,65.341873
12635,0,-0.008516,0.017894,-0.542958,-392.159332,548.535278,65.337715
12636,0,-0.008119,0.017746,-0.542981,-392.156311,548.538574,65.337601
12637,0,-0.008506,0.018153,-0.543036,-392.157410,548.532227,65.335419
12638,0,-0.009038,0.017846,-0.542855,-392.147491,548.531006,65.345833
12639,0,-0.008232,0.017969,-0.542883,-392.161346,548.536438,65.330032
12640,0,-0.009798,0.018159,-0.542861,-392.153778,548.527283,65.342522
12641,0,-0.008575,0.017938,-0.543032,-392.151031,548.528015,65.328865
12642,0,-0.008570,0.017962,-0.542755,-392.150665,548.534729,65.337662
12643,0,-0.008493,0.017621,-0.542795,-392.145203,548.531494,65.346275
12644,0,-0.008025,0.017819,-0.542687,-392.144684,548.541870,65.339668
12645,0,-0.008873,0.018048,-0.542761,-392.152832,548.531067,65.336601
12646,0,-0.008026,0.017932,-0.542745,-392.146790,548.539673,65.337791
12647,0,-0.007696,0.017641,-0.542858,-392.144318,548.540222,65.345078
12648,0,-0.009510,0.017917,-0.542831,-392.150940,548.533752,65.330879
12649,0,-0.008653,0.018050,-0.542962,-392.152039,548.539185,65.337761
12650,0,-0.008081,0.017410,-0.542867,-392.144470,548.542297,65.347816
12651,0,-0.008425,0.018140,-0.542842,-392.152039,548.548035,65.345734
12652,0,-0.008681,0.018006,-0.543055,-392.148529,548.544678,65.352921
12653,0,-0.008659,0.017864,-0.542960,-392.149719,548.543884,65.349548
12654,0,-0.008209,0.018151,-0.543104,-392.150909,548.546875,65.354469
12655,0,-0.008429,0.017748,-0.542902,-392.146942,548.547119,65.363533
12656,0,-0.007856,0.018039,-0.542830,-392.144623,548.555664,65.357056
12657,0,-0.008726,0.018361,-0.542983,-392.147430,548.547424,65.358170
12658,0,-0.008126,0.017773,-0.542922,-392.140472,548.556519,65.368401
12659,0,-0.008138,0.017862,-0.543072,-392.148499,548.552673,65.362442
12660,0,-0.008681,0.017912,-0.542958,-392.145325,548.545959,65.363976
12661,0,-0.009099,0.018036,-0.542852,-392.141052,548.544678,65.363831
12662,0,-0.009021,0.018160,-0.542874,-392.149078,548.551941,65.352821
12663,0,-0.007836,0.018111,-0.542877,-392.149231,548.561157,65.357903
12664,0,-0.008371,0.018051,-0.542991,-392.158051,548.540588,65.355499
12665,0,-0.009211,0.018127,-0.542904,-392.142426,548.542114,65.359039
12666,0,-0.007413,0.017747,-0.543041,-392.158264,548.552856,65.355637
12667,0,-0.008379,0.017898,-0.543021,-392.147949,548.544312,65.369820
12668,0,-0.007729,0.017928,-0.543135,-392.153046,548.543091,65.351868
12669,0,-0.008017,0.017893,-0.543009,-392.155853,548.546570,65.350441
12670,0,-0.008805,0.017956,-0.543037,-392.159149,548.538269,65.352837
12671,0,-0.008333,0.017722,-0.542998,-392.146423,548.542908,65.365227
12672,0,-0.007744,0.017794,-0.542926,-392.154816,548.549133,65.361343
12673,0,-0.009018,0.017925,-0.543019,-392.168335,548.533081,65.354988
12674,0,-0.008565,0.017782,-0.542878,-392.153320,548.535706,65.360023
12675,0,-0.008435,0.017849,-0.542890,-392.154724,548.536255,65.362350
12676,0,-0.009308,0.018136,-0.543045,-392.143616,548.526672,65.364143
12677,0,-0.008678,0.018027,-0.543204,-392.160736,548.535095,65.351685
12678,0,-0.008141,0.018146,-0.543132,-392.158081,548.535645,65.354103
12679,0,-0.008308,0.017925,-0.542696,-392.150665,548.544556,65.358818
12680,0,-0.009146,0.017871,-0.542970,-392.168121,548.532654,65.347404
12681,0,-0.009054,0.017966,-0.542945,-392.169312,548.531311,65.356247
12682,0,-0.008645,0.017935,-0.542855,-392.163879,548.537781,65.352974
12683,0,-0.008209,0.018024,-0.543064,-392.162842,548.539551,65.353889
12684,0,-0.009212,0.018143,-0.543067,-392.162262,548.529968,65.354790
12685,0,-0.008567,0.017826,-0.542781,-392.150665,548.540588,65.357948
12686,0,-0.008456,0.018006,-0.542948,-392.159821,548.537415,65.360817
12687,0,-0.008031,0.017871,-0.543107,-392.165497,548.534058,65.356880
12688,0,-0.009654,0.018156,-0.542905,-392.157074,548.530701,65.358238
12689,0,-0.007805,0.017775,-0.543034,-392.153717,548.544983,65.363228
12690,0,-0.009103,0.018141,-0.542998,-392.167023,548.534607,65.352631
12691,0,-0.008569,0.017855,-0.542985,-392.161041,548.536682,65.363319
12692,0,-0.008615,0.017918,-0.542726,-392.164154,548.539551,65.351555
12693,0,-0.007792,0.017616,-0.543005,-392.156311,548.542114,65.363213
12694,0,-0.008730,0.018020,-0.542917,-392.154083,548.544983,65.362984
12695,0,-0.008518,0.018004,-0.542977,-392.166046,548.536133,65.354759
12696,0,-0.008446,0.017749,-0.542738,-392.150574,548.541992,65.365211
12697,0,-0.008048,0.017854,-0.543092,-392.155731,548.540466,65.352432
12698,0,-0.008438,0.017855,-0.542828,-392.160217,548.540527,65.365875
12699,0,-0.008959,0.018051,-0.542930,-392.154755,548.539368,65.362526
12700,0,-0.008889,0.018056,-0.542835,-392.152527,548.539551,65.360168
12701,0,-0.008972,0.017888,-0.542794,-392.158386,548.535522,65.359818
12702,0,-0.008428,0.018010,-0.542989,-392.147369,548.537659,65.358170
12703,0,-0.008743,0.017995,-0.542777,-392.152802,548.537415,65.360207
12704,0,-0.007745,0.017793,-0.542865,-392.151245,548.545898,65.360107
12705,0,-0.008355,0.017981,-0.542905,-392.151855,548.537231,65.358727
12706,0,-0.008238,0.017786,-0.542968,-392.144226,548.538696,65.363113
12707,0,-0.007805,0.017762,-0.542806,-392.153595,548.546753,65.357956
12708,0,-0.008575,0.017848,-0.543085,-392.148315,548.533020,65.367325
12709,0,-0.008551,0.017830,-0.542899,-392.141907,548.543274,65.363449
12710,0,-0.008653,0.017744,-0.542858,-392.153656,548.531311,65.368431
12711,0,-0.008401,0.017976,-0.542887,-392.151489,548.537964,65.360031
12712,0,-0.007825,0.017818,-0.542979,-392.141785,548.538696,65.355797
12713,0,-0.008623,0.017859,-0.543013,-392.149323,548.533508,65.355324
12714,0,-0.008307,0.017967,-0.543027,-392.143890,548.539490,65.351250
12715,0,-0.008973,0.017926,-0.542730,-392.152771,548.529846,65.355774
12716,0,-0.008387,0.017803,-0.542859,-392.146667,548.536499,65.362846
12717,0,-0.008313,0.017857,-0.543080,-392.145630,548.532166,65.355934
12718,0,-0.008411,0.017816,-0.542946,-392.151306,548.534119,65.359703
12719,0,-0.008157,0.017842,-0.542757,-392.153107,548.531799,65.346664
12720,0,-0.008363,0.017705,-0.542741,-392.146210,548.534424,65.359688
12721,0,-0.009672,0.018170,-0.542616,-392.151154,548.535400,65.355072
